Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
162850763,542.5,C30H22O10,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)C4=C5C(=C(C=C4)O)C(=O)CC(O5)C6=CC(=C(C=C6)O)O,"2-[3-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-2,3-dihydrochromen-8-yl]-4-hydroxyphenyl]-5,7-dihydroxy-2,3-dihydrochromen-4-one",2,0,C31H24O10,117602281.0
162849661,374.3,C18H14O9,C1=CC(=CC=C1C(=C(C(=C(C2=CC(=C(C=C2)O)O)C(=O)O)O)O)C(=O)O)O,"2-(3,4-dihydroxyphenyl)-3,4-dihydroxy-5-(4-hydroxyphenyl)hexa-2,4-dienedioic acid",0,0,C19H16O9,44260029.0
162846707,578.6,C28H34O13,C1[C@]([C@@H]([C@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)OCCC3=CC=CC=C3)O)O)O)O)(COC(=O)C=CC4=CC(=C(C=C4)O)O)O,"[(3R,4S,5S)-3,4-dihydroxy-5-[[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(2-phenylethoxy)oxan-2-yl]methoxy]oxolan-3-yl]methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C29H36O13,118410144.0
162846706,578.6,C28H34O13,C1[C@@]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCCC3=CC=CC=C3)O)O)O)O)(COC(=O)C=CC4=CC(=C(C=C4)O)O)O,"[(3S,4R,5R)-3,4-dihydroxy-5-[[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(2-phenylethoxy)oxan-2-yl]methoxy]oxolan-3-yl]methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C29H36O13,118410144.0
162846705,578.6,C28H34O13,C1[C@@]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)OCCC3=CC=CC=C3)O)O)O)O)(COC(=O)/C=C\C4=CC(=C(C=C4)O)O)O,"[(3S,4R,5R)-3,4-dihydroxy-5-[[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(2-phenylethoxy)oxan-2-yl]methoxy]oxolan-3-yl]methyl (Z)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C29H36O13,118410144.0
162846704,578.6,C28H34O13,C1[C@@]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)OCCC3=CC=CC=C3)O)O)O)O)(COC(=O)/C=C/C4=CC(=C(C=C4)O)O)O,"[(3S,4R,5R)-3,4-dihydroxy-5-[[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(2-phenylethoxy)oxan-2-yl]methoxy]oxolan-3-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C29H36O13,118410144.0
162845583,492.4,C26H20O10,C1=CC(=C(C=C1C[C@@H](C(=O)O)OC(=O)C=CC2=C3C=C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)O)O,"(2S)-3-(3,4-dihydroxyphenyl)-2-[3-[2-(3,4-dihydroxyphenyl)-7-hydroxy-1-benzofuran-4-yl]prop-2-enoyloxy]propanoic acid",0,0,C27H22O10,91638474.0
162840883,498.6,C30H42O6,CCCCC[C@H](CC(=O)C[C@@H](CC1(CCCCC1)C2=CC(=C(C=C2)O)O)O)C3=CC(=C(C=C3)O)OC,"(2R,6R)-1-[1-(3,4-dihydroxyphenyl)cyclohexyl]-2-hydroxy-6-(4-hydroxy-3-methoxyphenyl)undecan-4-one",0,0,C31H44O6,169864273.0
162840882,498.6,C30H42O6,CCCCCC(CC(=O)CC(CC1(CCCCC1)C2=CC(=C(C=C2)O)O)O)C3=CC(=C(C=C3)O)OC,"1-[1-(3,4-dihydroxyphenyl)cyclohexyl]-2-hydroxy-6-(4-hydroxy-3-methoxyphenyl)undecan-4-one",0,0,C31H44O6,169864273.0
162840325,592.5,C31H28O12,C1C(=CC(=O)C2=C(C=C(C(=C21)[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC(=O)C=CC4=CC=C(C=C4)O)O)O)C5=CC(=C(C=C5)O)O,"[(2S,3S,4S,5S,6R)-2-[7-(3,4-dihydroxyphenyl)-2,4-dihydroxy-5-oxo-8H-naphthalen-1-yl]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C32H30O12,59539032.0
162840324,592.5,C31H28O12,C1C(=CC(=O)C2=C(C=C(C(=C21)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC(=O)/C=C/C4=CC=C(C=C4)O)O)O)C5=CC(=C(C=C5)O)O,"[(2S,3R,4S,5S,6R)-2-[7-(3,4-dihydroxyphenyl)-2,4-dihydroxy-5-oxo-8H-naphthalen-1-yl]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C32H30O12,59539032.0
162840323,592.5,C31H28O12,C1C(=CC(=O)C2=C(C=C(C(=C21)C3C(C(C(C(O3)CO)O)O)OC(=O)C=CC4=CC=C(C=C4)O)O)O)C5=CC(=C(C=C5)O)O,"[2-[7-(3,4-dihydroxyphenyl)-2,4-dihydroxy-5-oxo-8H-naphthalen-1-yl]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C32H30O12,59539032.0
162839608,534.7,C33H42O6,CCCCC[C@@H]([C@@H](CCC1=CC(=C(C=C1)O)O)O)C(=O)C[C@H](CCC2=CC=CC=C2)C3=CC(=C(C=C3)O)OC,"(3S,6S)-6-[(1R)-3-(3,4-dihydroxyphenyl)-1-hydroxypropyl]-3-(4-hydroxy-3-methoxyphenyl)-1-phenylundecan-5-one",0,0,C34H44O6,102295429.0
162839607,534.7,C33H42O6,CCCCCC(C(CCC1=CC(=C(C=C1)O)O)O)C(=O)CC(CCC2=CC=CC=C2)C3=CC(=C(C=C3)O)OC,"6-[3-(3,4-dihydroxyphenyl)-1-hydroxypropyl]-3-(4-hydroxy-3-methoxyphenyl)-1-phenylundecan-5-one",0,0,C34H44O6,102295429.0
162834199,580.5,C27H32O14,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@H]2[C@H]([C@H](C[C@@H](O2)OC3=CC(=C4C(=O)C[C@@H](OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,"(2R)-2-(3,4-dihydroxyphenyl)-7-[(2S,4S,5S,6S)-4,5-dihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5-hydroxy-2,3-dihydrochromen-4-one",0,0,C28H34O14,22833606.0
162834198,580.5,C27H32O14,C[C@@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@H](C[C@@H](O2)OC3=CC(=C4C(=O)C[C@@H](OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,"(2R)-2-(3,4-dihydroxyphenyl)-7-[(2S,4S,5S,6R)-4,5-dihydroxy-6-[[(2R,3R,4R,5R,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5-hydroxy-2,3-dihydrochromen-4-one",0,0,C28H34O14,22833606.0
162834197,580.5,C27H32O14,CC1C(C(C(C(O1)OCC2C(C(CC(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-7-[4,5-dihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-5-hydroxy-2,3-dihydrochromen-4-one",0,0,C28H34O14,22833606.0
162828154,600.6,C30H32O13,C1C[C@@H](O[C@H]2[C@H]1[C@](C[C@H]([C@H]2O)O)(C(=O)O)OCC(=O)C=CC3=CC(=C(C=C3)O)O)C(=O)C=CC4=CC(=C(C=C4CO)O)O,"(2R,4aS,5R,7R,8R,8aS)-2-[3-[4,5-dihydroxy-2-(hydroxymethyl)phenyl]prop-2-enoyl]-5-[4-(3,4-dihydroxyphenyl)-2-oxobut-3-enoxy]-7,8-dihydroxy-2,3,4,4a,6,7,8,8a-octahydrochromene-5-carboxylic acid",0,0,C31H34O13,162884416.0
162828153,600.6,C30H32O13,C1C[C@@H](O[C@@H]2[C@H]1[C@@](C[C@H]([C@H]2O)O)(C(=O)O)OCC(=O)/C=C/C3=CC(=C(C=C3)O)O)C(=O)/C=C\C4=CC(=C(C=C4CO)O)O,"(2R,4aS,5S,7R,8R,8aR)-2-[(Z)-3-[4,5-dihydroxy-2-(hydroxymethyl)phenyl]prop-2-enoyl]-5-[(E)-4-(3,4-dihydroxyphenyl)-2-oxobut-3-enoxy]-7,8-dihydroxy-2,3,4,4a,6,7,8,8a-octahydrochromene-5-carboxylic acid",0,0,C31H34O13,162884416.0
162828152,600.6,C30H32O13,C1C[C@@H](O[C@@H]2[C@H]1[C@@](C[C@H]([C@H]2O)O)(C(=O)O)OCC(=O)/C=C/C3=CC(=C(C=C3)O)O)C(=O)/C=C/C4=CC(=C(C=C4CO)O)O,"(2R,4aS,5S,7R,8R,8aR)-2-[(E)-3-[4,5-dihydroxy-2-(hydroxymethyl)phenyl]prop-2-enoyl]-5-[(E)-4-(3,4-dihydroxyphenyl)-2-oxobut-3-enoxy]-7,8-dihydroxy-2,3,4,4a,6,7,8,8a-octahydrochromene-5-carboxylic acid",0,0,C31H34O13,162884416.0
162828151,600.6,C30H32O13,C1CC(OC2C1C(CC(C2O)O)(C(=O)O)OCC(=O)C=CC3=CC(=C(C=C3)O)O)C(=O)C=CC4=CC(=C(C=C4CO)O)O,"2-[3-[4,5-dihydroxy-2-(hydroxymethyl)phenyl]prop-2-enoyl]-5-[4-(3,4-dihydroxyphenyl)-2-oxobut-3-enoxy]-7,8-dihydroxy-2,3,4,4a,6,7,8,8a-octahydrochromene-5-carboxylic acid",0,0,C31H34O13,162884416.0
162823315,662.6,C32H38O15,C1=CC(=CC=C1CCOC(=O)C2=CO[C@H](C(=CCO)[C@@H]2CC(=O)OCCC3=CC(=C(C=C3)O)O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,"2-(4-hydroxyphenyl)ethyl (4S,6S)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-(2-hydroxyethylidene)-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0,0,C33H40O15,54753671.0
162819685,450.3,C20H18O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]oxychromen-4-one",0,0,C21H20O12,162913625.0
162819684,450.3,C20H18O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3R,4S,5S,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]oxychromen-4-one",0,0,C21H20O12,162913625.0
162819683,450.3,C20H18O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]oxychromen-4-one",0,0,C21H20O12,162913625.0
162819682,450.3,C20H18O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3R,4S,5S,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]oxychromen-4-one",0,0,C21H20O12,162913625.0
162817344,642.5,C27H30O18,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@@H]5[C@H]([C@@H]([C@H]([C@H](O5)CO)O)O)O)O)O)O)O)O,"7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2R,3S,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-3,5,6-trihydroxychromen-4-one",0,0,C28H32O18,91530175.0
162817343,642.5,C27H30O18,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)O,"7-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-3,5,6-trihydroxychromen-4-one",0,0,C28H32O18,91530175.0
162817063,632.9,C40H56O6,C[C@]12CC[C@H](C(C1CC[C@@]3([C@@]2(CC[C@@]4(C3=CC[C@@]5(C4CC(CC5)(C)C)C(=O)O)C)C)C)(C)C)OC(=O)/C=C/C6=CC(=C(C=C6)O)O,"(4aS,6aR,6bR,10R,12aS,14aS)-10-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-2,2,6a,6b,9,9,12a,14a-octamethyl-3,4,5,7,8,8a,10,11,12,13,14,14b-dodecahydro-1H-picene-4a-carboxylic acid",3,0,C41H58O6,59141110.0
162817062,632.9,C40H56O6,CC1(CCC2(CC=C3C(C2C1)(CCC4(C3(CCC5C4(CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)O)C)C)C)C)C(=O)O)C,"10-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-2,2,6a,6b,9,9,12a,14a-octamethyl-3,4,5,7,8,8a,10,11,12,13,14,14b-dodecahydro-1H-picene-4a-carboxylic acid",0,0,C41H58O6,59141110.0
162812810,750.8,C37H50O16,C[C@@]1([C@@]([C@](OC([C@]1(C)O)(C)C)(C)OC[C@@]2([C@@](C([C@@]([C@](O2)(C)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)(C)O)(C)C)(C)O)O)(C)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3R,5S,6R)-3,5,6-trihydroxy-2,3,4,4,5-pentamethyl-6-[[(2R,3R,4R,5R)-3,4,5-trihydroxy-2,3,4,5,6,6-hexamethyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C38H52O16,163189514.0
162812809,750.8,C37H50O16,C[C@]1([C@@]([C@](OC([C@]1(C)O)(C)C)(C)OC[C@]2([C@@](C([C@@]([C@](O2)(C)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)(C)O)(C)C)(C)O)O)(C)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3R,5S,6S)-3,5,6-trihydroxy-2,3,4,4,5-pentamethyl-6-[[(2R,3R,4S,5R)-3,4,5-trihydroxy-2,3,4,5,6,6-hexamethyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C38H52O16,163189514.0
162812808,750.8,C37H50O16,CC1(C(C(OC(C1(C)O)(COC2(C(C(C(C(O2)(C)C)(C)O)(C)O)(C)O)C)O)(C)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)(C)O)C,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[3,5,6-trihydroxy-2,3,4,4,5-pentamethyl-6-[(3,4,5-trihydroxy-2,3,4,5,6,6-hexamethyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C38H52O16,163189514.0
162811966,750.8,C37H50O16,C[C@]1([C@@]([C@]([C@@]([C@](O1)(C)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)(C)O)(C)O)(C)O)CO[C@]5([C@]([C@]([C@@](C(O5)(C)C)(C)O)(C)O)(C)O)C,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-2,3,4,5,6-pentamethyl-6-[[(2R,3R,4R,5R)-3,4,5-trihydroxy-2,3,4,5,6,6-hexamethyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C38H52O16,163189514.0
162811965,750.8,C37H50O16,C[C@@]1([C@@]([C@]([C@@]([C@](O1)(C)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)(C)O)(C)O)(C)O)CO[C@@]5([C@]([C@]([C@@](C(O5)(C)C)(C)O)(C)O)(C)O)C,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-2,3,4,5,6-pentamethyl-6-[[(2S,3R,4R,5R)-3,4,5-trihydroxy-2,3,4,5,6,6-hexamethyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C38H52O16,163189514.0
162808961,662.6,C32H38O15,C1=CC(=CC=C1CCOC(=O)C[C@H]2C(=CO[C@H](C2=CCO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OCCC4=CC(=C(C=C4)O)O)O,"2-(3,4-dihydroxyphenyl)ethyl (4R,6S)-5-(2-hydroxyethylidene)-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxoethyl]-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0,0,C33H40O15,54753671.0
162805609,654.5,C27H26O19,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O[C@@H]5[C@@H]([C@H](C([C@H](O5)C(=O)O)(O)O)O)O)O)O)O)O)O)O,"(2S,4R,5R,6R)-6-[(2S,3S,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carbonyl]oxy-3,3,4,5-tetrahydroxyoxane-2-carboxylic acid",0,0,C28H28O19,163044547.0
162805608,654.5,C27H26O19,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O[C@H]5[C@@H]([C@H](C([C@H](O5)C(=O)O)(O)O)O)O)O)O)O)O)O)O,"(2S,4R,5R,6S)-6-[(2S,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carbonyl]oxy-3,3,4,5-tetrahydroxyoxane-2-carboxylic acid",0,0,C28H28O19,163044547.0
162805607,654.5,C27H26O19,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)OC5C(C(C(C(O5)C(=O)O)(O)O)O)O)O)O)O)O)O)O,"6-[6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carbonyl]oxy-3,3,4,5-tetrahydroxyoxane-2-carboxylic acid",0,0,C28H28O19,163044547.0
85277726,548.5,C27H32O12,CC(=CCO)COC1C(C(C(C(O1)CO)O)OC(=O)CC2=CC=C(C=C2)O)OC(=O)CC3=CC(=C(C=C3)O)O,"[5-[2-(3,4-dihydroxyphenyl)acetyl]oxy-3-hydroxy-2-(hydroxymethyl)-6-(4-hydroxy-2-methylbut-2-enoxy)oxan-4-yl] 2-(4-hydroxyphenyl)acetate",0,67,C28H34O12,134176784.0
85164409,548.5,C27H32O12,CC(=CCO)COC1C(C(C(C(O1)CO)O)OC(=O)CC2=CC(=C(C=C2)O)O)OC(=O)CC3=CC=C(C=C3)O,"[4-[2-(3,4-dihydroxyphenyl)acetyl]oxy-5-hydroxy-6-(hydroxymethyl)-2-(4-hydroxy-2-methylbut-2-enoxy)oxan-3-yl] 2-(4-hydroxyphenyl)acetate",0,66,C28H34O12,134176784.0
85116014,446.4,C19H26O12,C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OCC(C(CO)O)O)O)O)O)O)O,"[3,4,5-trihydroxy-6-(2,3,4-trihydroxybutoxy)oxan-2-yl]methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C20H28O12,163035889.0
78410309,662.6,C32H38O15,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OCCC3=CC(=C(C=C3)O)O)CC(=O)OCCC4=CC(=C(C=C4)O)O,"2-(3,4-dihydroxyphenyl)ethyl 4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",0,9,C33H40O15,54753671.0
78141897,442.5,C25H30O7,CC1(CCC2=C(C3=C(C=C2O1)OC(CC3=O)C4=CC(=C(C=C4)O)O)O)CCCC(C)(C)O,"8-(3,4-dihydroxyphenyl)-5-hydroxy-2-(4-hydroxy-4-methylpentyl)-2-methyl-3,4,7,8-tetrahydropyrano[3,2-g]chromen-6-one",0,0,C26H32O7,71659628.0
78073651,450.3,C20H18O12,C1=CC(=C(C=C1C=CC(=O)OC(COC(=O)C2=CC(=C(C(=C2)O)O)O)C(C(=O)O)O)O)O,"3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-2-hydroxy-4-(3,4,5-trihydroxybenzoyl)oxybutanoic acid",0,0,C21H20O12,162913625.0
76212349,490.4,C26H18O10,C1=CC(=C(C=C1C=CC2=CC3=C(C(C(O3)C4=CC(=C(C=C4)O)O)C5=CC(=CC(=O)O5)O)C(=O)O2)O)O,"2-(3,4-dihydroxyphenyl)-6-[2-(3,4-dihydroxyphenyl)ethenyl]-3-(4-hydroxy-6-oxopyran-2-yl)-2,3-dihydrofuro[3,2-c]pyran-4-one",3,48,C27H20O10,91636909.0
76157266,542.5,C30H22O10,C1=CC(=C(C=C1C2C(C3C(C4=CC(=C(C=C24)O)O)OC5=C(C3=O)C=CC(=C5)O)C(=O)C6=C(C=C(C=C6)O)O)O)O,"6-(2,4-dihydroxybenzoyl)-5-(3,4-dihydroxyphenyl)-2,3,10-trihydroxy-5,6,6a,12a-tetrahydrobenzo[c]xanthen-7-one",0,0,C31H24O10,117602281.0
75169401,696.6,C32H40O17,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C)OCC(C3=CC(=C(C=C3)O)O)OC)CO)OC(=O)C=CC4=CC(=C(C=C4)O)O)O)O)O,"[5-acetyloxy-6-[2-(3,4-dihydroxyphenyl)-2-methoxyethoxy]-2-(hydroxymethyl)-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C33H42O17,44715580.0
75165223,592.5,C31H28O12,C1C(C(OC2=C1C(=CC(=C2CC3=C(C=C(C4=C3OC(C(C4)O)C5=CC(=C(C=C5)O)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,"2-(3,4-dihydroxyphenyl)-8-[[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]methyl]-3,4-dihydro-2H-chromene-3,5,7-triol",2,29,C32H30O12,59539032.0
75149133,392.3,C18H16O10,C1=CC(=CC=C1C(=O)OC(C(=O)O)C(CC2=CC(=C(C=C2)O)O)(C(=O)O)O)O,"2-[(3,4-dihydroxyphenyl)methyl]-2-hydroxy-3-(4-hydroxybenzoyl)oxybutanedioic acid",0,0,C19H18O10,44356185.0
74977883,562.5,C27H30O13,CCC(C)C(=O)OCC1C(C(C(C(O1)OC2=C(C(=C3C(=C2)OC(=CC3=O)C4=CC(=C(C=C4)O)O)O)OC)O)O)O,"[6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-6-methoxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 2-methylbutanoate",0,0,C28H32O13,169920762.0
74976067,742.7,C33H42O19,C1C(C(C(C(O1)OC2C(C(C(OC2OCCC3=CC(=C(C=C3)O)O)CO)OC(=O)C=CC4=CC(=C(C=C4)O)O)OC5C(C(CO5)(CO)O)O)O)O)O,"[4-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-2-(hydroxymethyl)-5-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C34H44O19,42607983.0
74963247,494.5,C27H26O9,C1C2C(COC2C3=CC4=C(C=C3)OC(C(O4)CO)C5=CC(=C(C=C5)O)O)C(O1)C6=CC(=C(C=C6)O)O,"4-[6-[2-(3,4-dihydroxyphenyl)-3-(hydroxymethyl)-2,3-dihydro-1,4-benzodioxin-6-yl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]benzene-1,2-diol",2,0,C28H28O9,10815498.0
74819216,654.6,C32H30O15,CC(=O)OCC1C(C(C(C(O1)OC2=C(C(=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)O)O)O)O)OC(=O)C=CC4=CC(=C(C=C4)O)O)O)O,"[6-(acetyloxymethyl)-2-[4-[3-(3,4-dihydroxyphenyl)prop-2-enoyl]-2,3-dihydroxyphenoxy]-4,5-dihydroxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C33H32O15,15755770.0
74424258,866.8,C42H42O20,C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C=CC3=CC4=C(C(=C3)O)OC(C4C(=O)OCC5C(C(C(C(O5)OC6=CC=C(C=C6)O)O)O)O)C7=CC(=C(C=C7)O)O)O)O)O,"[3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methyl 2-(3,4-dihydroxyphenyl)-7-hydroxy-5-[3-oxo-3-[[3,4,5-trihydroxy-6-(4-hydroxyphenoxy)oxan-2-yl]methoxy]prop-1-enyl]-2,3-dihydro-1-benzofuran-3-carboxylate",0,1,C43H44O20,72694920.0
