Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
162919650,781.0,C48H60O9,C[C@]12CC[C@@H](C([C@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)COC(=O)/C=C/C6=CC(=C(C=C6)O)O)C)(C)C)OC(=O)/C=C/C7=CC=C(C=C7)O,"(4aS,6aR,6aR,6bR,8aS,10S,12aR,14bS)-6a-[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxymethyl]-10-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",0,0,C49H62O9,
162919528,632.5,C28H24O17,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)-3,5,6-trihydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate",0,0,C29H26O17,
162919445,634.6,C34H34O12,CCC1=CC(=CC=C1)C[C@H]2[C@H]([C@H]([C@@H](C[C@@]2(C(=O)O)O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)OC(=O)/C=C/C4=CC(=C(C=C4)O)O,"(1R,2S,3R,4S,5R)-3,4-bis[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy]-2-[(3-ethylphenyl)methyl]-1,5-dihydroxycyclohexane-1-carboxylic acid",0,0,C35H36O12,
162919444,634.6,C34H34O12,CCC1=CC(=CC=C1)C[C@@H]2[C@H]([C@H]([C@@H](C[C@@]2(C(=O)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)OC(=O)C=CC4=CC(=C(C=C4)O)O,"(1R,2R,3R,4S,5R)-3,4-bis[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-2-[(3-ethylphenyl)methyl]-1,5-dihydroxycyclohexane-1-carboxylic acid",0,0,C35H36O12,
162919443,634.6,C34H34O12,CCC1=CC(=CC=C1)CC2C(C(C(CC2(C(=O)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)OC(=O)C=CC4=CC(=C(C=C4)O)O,"3,4-bis[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-2-[(3-ethylphenyl)methyl]-1,5-dihydroxycyclohexane-1-carboxylic acid",0,0,C35H36O12,
162919238,898.8,C45H38O20,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C(=C8)O)O)O)O)O)O)C9=CC(=C(C(=C9)O)O)O)O,"8-[2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-4-yl]-2-(3,4,5-trihydroxyphenyl)-4-[3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-8-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",0,0,C46H40O20,
162918549,872.8,C47H36O17,C1[C@H]2[C@H]([C@H](OC3=C(C(=CC(=C23)OC1=O)O)[C@@H]4[C@H]([C@H](OC5=C4C(=CC6=C5[C@@H]7[C@H]([C@](O6)(OC8=CC(=CC(=C78)O)O)C9=CC=C(C=C9)O)O)O)C1=CC(=C(C=C1)O)O)O)C1=CC=C(C=C1)O)O,"(5R,6R,7R)-10-[(1R,5R,6R,7S,13S,21R)-5-(3,4-dihydroxyphenyl)-6,9,17,19,21-pentahydroxy-13-(4-hydroxyphenyl)-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaen-7-yl]-6,11-dihydroxy-7-(4-hydroxyphenyl)-2,8-dioxatricyclo[7.3.1.05,13]trideca-1(13),9,11-trien-3-one",0,0,C48H38O17,
162918548,872.8,C47H36O17,C1C2C(C(OC3=C(C(=CC(=C23)OC1=O)O)C4C(C(OC5=C4C(=CC6=C5C7C(C(O6)(OC8=CC(=CC(=C78)O)O)C9=CC=C(C=C9)O)O)O)C1=CC(=C(C=C1)O)O)O)C1=CC=C(C=C1)O)O,"10-[5-(3,4-dihydroxyphenyl)-6,9,17,19,21-pentahydroxy-13-(4-hydroxyphenyl)-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaen-7-yl]-6,11-dihydroxy-7-(4-hydroxyphenyl)-2,8-dioxatricyclo[7.3.1.05,13]trideca-1(13),9,11-trien-3-one",0,0,C48H38O17,
162918421,594.6,C31H30O12,CCCCOC(=O)[C@@H]1[C@H](OC2=C(C=CC(=C12)C=CC(=O)O[C@H](CC3=CC(=C(C=C3)O)O)C(=O)O)O)C4=CC(=C(C=C4)O)O,"(2R)-2-[3-[(2S,3S)-3-butoxycarbonyl-2-(3,4-dihydroxyphenyl)-7-hydroxy-2,3-dihydro-1-benzofuran-4-yl]prop-2-enoyloxy]-3-(3,4-dihydroxyphenyl)propanoic acid",0,0,C32H32O12,
162918170,546.5,C30H26O10,C1[C@@H]([C@@H](OC2=CC(=C(C=C21)[C@@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC(=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)O)O,"(2S,3S)-2-(3,4-dihydroxyphenyl)-6-[(2R,3S,4S)-2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,7-diol",2,0,C31H28O10,
162917915,668.6,C33H32O15,CC(=O)OC[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C(=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3)OC)O)O)O)OC(=O)/C=C/C4=CC(=C(C=C4)O)O)O)O,"[(2S,3R,4S,5R,6S)-6-(acetyloxymethyl)-2-[2,3-dihydroxy-4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]phenoxy]-4,5-dihydroxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",2,0,C34H34O15,
162917620,1215.1,C56H62O30,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC4=C(C=C(C=C4O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O[C@@H]3C6=CC(=C(C=C6)O)O)COC(=O)C=CC7=CC=C(C=C7)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)OC(=O)C=CC9=CC(=C(C=C9)O)O)O)O,"[(2R,3S,4S,5R,6S)-6-[[(2R)-2-(3,4-dihydroxyphenyl)-7-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2H-chromen-3-yl]oxy]-5-[(2S,3R,4S,5R)-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-4,5-dihydroxyoxan-2-yl]oxy-3,4-dihydroxyoxan-2-yl]methyl 3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoate",0,0,C57H64O30,
162917619,1215.1,C56H62O30,C1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC4=C(C=C(C=C4OC5C(C(C(C(O5)CO)O)O)O)O)OC3C6=CC(=C(C=C6)O)O)COC(=O)C=CC7=CC=C(C=C7)OC8C(C(C(C(O8)CO)O)O)O)O)O)OC(=O)C=CC9=CC(=C(C=C9)O)O)O)O,"[6-[[2-(3,4-dihydroxyphenyl)-7-hydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2H-chromen-3-yl]oxy]-5-[3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-4,5-dihydroxyoxan-2-yl]oxy-3,4-dihydroxyoxan-2-yl]methyl 3-[4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoate",0,0,C57H64O30,
162916052,714.6,C37H30O15,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O,"[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-[3,5,7-trihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate",0,0,C38H32O15,
162915627,560.5,C26H24O14,COC(=O)C(=C[C@@H]([C@@H]([C@H](C(=O)O)O)OC(=O)C=CC1=CC(=C(C=C1)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O,"(2R,3R,4S)-3,4-bis[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-2,6-dihydroxy-7-methoxy-7-oxohept-5-enoic acid",0,0,C27H26O14,
162914867,480.5,C23H28O11,C1CC(OCC1OC2C(C(C(C(O2)CO)O)O)O)(C3=CC(=C(C=C3)O)O)C4=CC(=C(C=C4)O)O,"2-[6,6-bis(3,4-dihydroxyphenyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C24H30O11,
162914651,798.6,C36H30O21,C1=CC(=C(C=C1C=CC(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)O,"[(2R,3R,4R,5R,6S)-6-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-5-hydroxy-3,4-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate",0,0,C37H32O21,
162913990,902.8,C40H54O23,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCCC3=CC(=C(C=C3)O)O)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)C)O)O)O[C@H]5[C@@H]([C@H]([C@H](CO5)O)O)O)OC(=O)C=CC6=CC(=C(C=C6)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-4-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C41H56O23,
162913989,902.8,C40H54O23,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OCCC3=CC(=C(C=C3)O)O)O)OC4C(C(C(C(O4)C)O)O)OC5C(C(C(CO5)O)O)O)OC(=O)C=CC6=CC(=C(C=C6)O)O)O)O)O,"[4-[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C41H56O23,
162912675,1267.7,C78H106O14,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)COC(=O)C6C(C7=C(C=CC(=C7O)O)C=C6C(=O)OCC89CCC1(CCC(CC1C8=CCC1C9(CCC2C1(CCC(C2(C)C)O)C)C)(C)C)C(=O)O)C1=CC(=C(C=C1)O)O)C(=O)O)C,"6a-[[3-[(4a-carboxy-10-hydroxy-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicen-6a-yl)methoxycarbonyl]-1-(3,4-dihydroxyphenyl)-7,8-dihydroxy-1,2-dihydronaphthalene-2-carbonyl]oxymethyl]-10-hydroxy-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",0,0,C79H108O14,
162912493,624.7,C31H44O13,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCC=C(C)CCC=C(C)C)O)O)O)O,"[(2R,3R,4R,5R,6R)-6-(3,7-dimethylocta-2,6-dienoxy)-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C32H46O13,
162912492,624.7,C31H44O13,C[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)CO)OC/C=C(\C)/CCC=C(C)C)O)O)O)O,"[(2R,3R,4R,5R,6R)-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]-5-hydroxy-2-(hydroxymethyl)-4-[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",2,0,C32H46O13,
162912491,624.7,C31H44O13,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCC=C(C)CCC=C(C)C)O)O)O)O,"[6-(3,7-dimethylocta-2,6-dienoxy)-5-hydroxy-2-(hydroxymethyl)-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C32H46O13,
162911917,888.8,C45H44O19,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](C3=C(C=C(C=C3O[C@@H]2C4=CC=C(C=C4)O)O)O)C5=C(C=C(C6=C5O[C@@H]([C@@H](C6)OC(=O)C7=CC(=C(C(=C7)OC)O)OC)C8=CC(=C(C=C8)O)O)O)O)O)O)O,"[(2R,3R)-8-[(2R,3S,4S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-3,4-dihydro-2H-chromen-4-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl] 4-hydroxy-3,5-dimethoxybenzoate",2,0,C46H46O19,
162911916,888.8,C45H44O19,CC1C(C(C(C(O1)OC2C(C3=C(C=C(C=C3OC2C4=CC=C(C=C4)O)O)O)C5=C(C=C(C6=C5OC(C(C6)OC(=O)C7=CC(=C(C(=C7)OC)O)OC)C8=CC(=C(C=C8)O)O)O)O)O)O)O,"[8-[5,7-dihydroxy-2-(4-hydroxyphenyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-3,4-dihydro-2H-chromen-4-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl] 4-hydroxy-3,5-dimethoxybenzoate",0,0,C46H46O19,
162910597,1253.0,C60H52O30,C1=CC(=C(C=C1[C@H]2[C@@H]([C@@H]([C@H]2C(=O)OC[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C(=O)OC[C@@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)OC8=C(OC9=CC(=CC(=C9C8=O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O,"bis[[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] (1S,2S,3S,4S)-3,4-bis(3,4-dihydroxyphenyl)cyclobutane-1,2-dicarboxylate",0,0,C61H54O30,
162910596,1253.0,C60H52O30,C1=CC(=C(C=C1[C@@H]2[C@@H]([C@@H]([C@@H]2C(=O)OC[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C(=O)OC[C@@H]7[C@@H]([C@@H]([C@@H]([C@H](O7)OC8=C(OC9=CC(=CC(=C9C8=O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O,"1-O-[[(2R,3R,4S,5S,6R)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] 2-O-[[(2R,3S,4S,5S,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] (1S,2R,3R,4S)-3,4-bis(3,4-dihydroxyphenyl)cyclobutane-1,2-dicarboxylate",0,0,C61H54O30,
162910595,1253.0,C60H52O30,C1=CC(=C(C=C1[C@@H]2[C@H]([C@H]([C@@H]2C(=O)OC[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C(=O)OC[C@H]7[C@@H]([C@@H]([C@@H]([C@@H](O7)OC8=C(OC9=CC(=CC(=C9C8=O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O,"1-O-[[(2S,3R,4S,5S,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] 2-O-[[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] (1R,2R,3R,4R)-3,4-bis(3,4-dihydroxyphenyl)cyclobutane-1,2-dicarboxylate",0,0,C61H54O30,
162910594,1253.0,C60H52O30,C1=CC(=C(C=C1[C@@H]2[C@@H]([C@@H]([C@@H]2C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C(=O)OC[C@@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)OC8=C(OC9=CC(=CC(=C9C8=O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O,"1-O-[[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] 2-O-[[(2R,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] (1S,2R,3R,4S)-3,4-bis(3,4-dihydroxyphenyl)cyclobutane-1,2-dicarboxylate",0,0,C61H54O30,
162910593,1253.0,C60H52O30,C1=CC(=C(C=C1C2C(C(C2C(=O)OCC3C(C(C(C(O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)C(=O)OCC7C(C(C(C(O7)OC8=C(OC9=CC(=CC(=C9C8=O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O,"bis[[6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl] 3,4-bis(3,4-dihydroxyphenyl)cyclobutane-1,2-dicarboxylate",0,0,C61H54O30,
162910530,996.9,C50H44O22,C1[C@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=C3C(=CC5=C4[C@@H]6[C@H]([C@](O5)(OC7=CC(=CC(=C67)O)O)C8=CC(=C(C=C8)O)O)O[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O,"(1R,5R,6R,7S,13S,21R)-5,13-bis(3,4-dihydroxyphenyl)-7-[(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-21-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaene-6,9,17,19-tetrol",0,0,C51H46O22,
162910529,996.9,C50H44O22,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=C3C(=CC5=C4[C@@H]6[C@@H]([C@](O5)(OC7=CC(=CC(=C67)O)O)C8=CC(=C(C=C8)O)O)O[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O)O)C1=CC(=C(C=C1)O)O)O)O)O)C1=CC(=C(C=C1)O)O)O,"(1R,5R,6R,7S,13S,21S)-5,13-bis(3,4-dihydroxyphenyl)-7-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-21-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaene-6,9,17,19-tetrol",0,0,C51H46O22,
162910411,606.6,C30H38O13,C[C@H]1C[C@H]([C@H]([C@@H](O1)C[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O,"[(2R,3S,4R,5R,6R)-4-[[(2S,3R,4R,6S)-3,4-dihydroxy-6-methyloxan-2-yl]methyl]-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)oxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C31H40O13,
162910410,606.6,C30H38O13,CC1CC(C(C(O1)CC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O,"[4-[(3,4-dihydroxy-6-methyloxan-2-yl)methyl]-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)oxan-3-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C31H40O13,
162910389,700.6,C36H28O15,C1=CC(=C(C=C1[C@@H]2[C@@H]([C@H](C3=C(O2)C4=C(C=C3O)O[C@]5([C@@H]([C@@H]4C6=C(C=C(C=C6O5)O)O)O)C7=CC(=C(C=C7)O)O)C8=C(C=C(C=C8O)O)O)O)O)O,"(1R,5R,6R,7S,13S,21R)-5,13-bis(3,4-dihydroxyphenyl)-7-(2,4,6-trihydroxyphenyl)-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaene-6,9,17,19,21-pentol",2,0,C37H30O15,
162910190,1048.9,C51H52O24,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)OC(=O)C=CC7=CC=C(C=C7)O)O)O)OC(=O)C=CC8=CC=C(C=C8)O)O)O)O)O,"[(2S,3R,4S,5R,6S)-6-[(2S,3R,4S,5S,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-5-hydroxy-4-[3-(4-hydroxyphenyl)prop-2-enoyloxy]-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C52H54O24,
162910189,1048.9,C51H52O24,C[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)OC[C@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)C)OC(=O)/C=C/C7=CC=C(C=C7)O)O)O)OC(=O)/C=C\C8=CC=C(C=C8)O)O)O)O)O,"[(2S,3R,4S,5S,6R)-6-[(2S,3R,4S,5R,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-5-hydroxy-4-[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-6-[[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C52H54O24,
162910188,1048.9,C51H52O24,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)OC(=O)C=CC7=CC=C(C=C7)O)O)O)OC(=O)C=CC8=CC=C(C=C8)O)O)O)O)O,"[(2S,3R,4S,5R,6S)-6-[(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-5-hydroxy-4-[3-(4-hydroxyphenyl)prop-2-enoyloxy]-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C52H54O24,
162910002,806.6,C38H30O20,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O/C=C/C(=O)C4=CC(=C(C=C4)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O1)O)O)O)O)O)O,"[(10R,11R,12R,13S,15R)-11-[(E)-3-(3,4-dihydroxyphenyl)-3-oxoprop-1-enoxy]-3,4,5,12,21,22,23-heptahydroxy-8,18-dioxo-9,14,17-trioxatetracyclo[17.4.0.02,7.010,15]tricosa-1(23),2,4,6,19,21-hexaen-13-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C39H32O20,
