Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
162859475,506.5,C25H30O11,CC(=C)[C@@H]([C@@H]1CC(=CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)O1)OC(=O)C=CC3=CC=C(C=C3)O,"[(1S)-2-methyl-1-[(2S)-5-oxo-4-[2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethylidene]oxolan-2-yl]prop-2-enyl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C25H30O12,53447178.0,CCCCCCCCCOCCCCCOCOOOOCOOOCOCCCCCCCCO,0,
162859474,506.5,C25H30O11,CC(=C)[C@H]([C@@H]1CC(=CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)O1)OC(=O)C=CC3=CC=C(C=C3)O,"[(1R)-2-methyl-1-[(2S)-5-oxo-4-[2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethylidene]oxolan-2-yl]prop-2-enyl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C25H30O12,53447178.0,CCCCCCCCCOCCCCCOCOOOOCOOOCOCCCCCCCCO,0,
162859473,506.5,C25H30O11,CC(=C)[C@@H]([C@@H]1C/C(=C/CO[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)O)/C(=O)O1)OC(=O)/C=C/C3=CC=C(C=C3)O,"[(1S)-2-methyl-1-[(2S,4Z)-5-oxo-4-[2-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethylidene]oxolan-2-yl]prop-2-enyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C25H30O12,53447178.0,CCCCCCCCCOCCCCCOCOOOOCOOOCOCCCCCCCCO,0,
162859446,414.4,C23H26O7,C=C[C@@H](C=CC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=CC=C(C=C3)O,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[4-[(3S)-3-(4-hydroxyphenyl)penta-1,4-dienyl]phenoxy]oxane-3,4,5-triol",0,0,C23H26O8,18345717.0,CCCCCCCCCCCOCCCCCOCOOOOCCCCCCO,0,
162859445,414.4,C23H26O7,C=CC(C=CC1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O)C3=CC=C(C=C3)O,"2-(hydroxymethyl)-6-[4-[3-(4-hydroxyphenyl)penta-1,4-dienyl]phenoxy]oxane-3,4,5-triol",0,0,C23H26O8,18345717.0,CCCCCCCCCCCOCCCCCOCOOOOCCCCCCO,0,
162859135,466.5,C33H22O3,C1=CC=C(C=C1)C2=CC=CC(=C2C(=C3C=CC(=O)C=C3)C4=CC=C(C=C4)O)C#CC5=CC=C(C=C5)O,"4-[(4-hydroxyphenyl)-[2-[2-(4-hydroxyphenyl)ethynyl]-6-phenylphenyl]methylidene]cyclohexa-2,5-dien-1-one",0,12,C33H22O4,129244895.0,CCCCCCCCCCCCCCCCCOCCCCCCCCOCCCCCCCCO,0,
162859122,370.4,C21H22O6,CC1([C@H](CC2=C(O1)C(=C(C=C2O)OC)C(=O)/C=C/C3=CC=C(C=C3)O)O)C,"(E)-1-[(3S)-3,5-dihydroxy-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-8-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",0,0,C21H22O7,139903006.0,CCCCCCOCCCCOOCCOCCCCCCCCOOC,0,
162859121,370.4,C21H22O6,CC1([C@@H](CC2=C(O1)C(=C(C=C2O)OC)C(=O)/C=C/C3=CC=C(C=C3)O)O)C,"(E)-1-[(3R)-3,5-dihydroxy-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-8-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",0,0,C21H22O7,139903006.0,CCCCCCOCCCCOOCCOCCCCCCCCOOC,0,
162859120,370.4,C21H22O6,CC1([C@H](CC2=C(O1)C(=C(C=C2O)OC)C(=O)C=CC3=CC=C(C=C3)O)O)C,"1-[(3S)-3,5-dihydroxy-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-8-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",0,0,C21H22O7,139903006.0,CCCCCCOCCCCOOCCOCCCCCCCCOOC,0,
162858755,414.5,C24H30O6,C[C@]12[C@@H](CCC([C@@]1(CC=C3[C@@H]2[C@H](OC3)O)O)(C)C)OC(=O)C=CC4=CC=C(C=C4)O,"[(1S,5aR,9R,9aS,9bS)-1,5a-dihydroxy-6,6,9a-trimethyl-3,5,7,8,9,9b-hexahydro-1H-benzo[e][2]benzofuran-9-yl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C24H30O7,24807672.0,CCCCCCCCCCCCOCOOCCOCOCCCCCCCCO,0,
162858534,364.4,C22H20O5,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C=C(O2)C=CC3=CC=C(C=C3)O)C,"5,7-dihydroxy-2-[2-(4-hydroxyphenyl)ethenyl]-8-(3-methylbut-2-enyl)chromen-4-one",0,0,C22H20O6,57354146.0,CCCCCCCCCCOOCOCCOCCCCCCCCOC,0,
162858506,312.4,C19H20O4,C1[C@@H](C[C@H](O[C@H]1C=CC2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"(2S,4S,6R)-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]oxan-4-ol",0,0,C19H20O5,11416192.0,CCCCOCCCCCCCCCOCCCCCCOO,0,
162858505,312.4,C19H20O4,C1[C@H](C[C@@H](O[C@@H]1C=CC2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"(2R,4R,6S)-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]oxan-4-ol",0,0,C19H20O5,11416192.0,CCCCOCCCCCCCCCOCCCCCCOO,0,
162858402,434.5,C27H30O5,C[C@H]1[C@@H]([C@H](O[C@H]1C2=CC(=C(C=C2)O)[C@H](C)CC3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)O)C,"4-[(2S,3S,4S,5R)-5-[4-hydroxy-3-[(2R)-1-(4-hydroxyphenyl)propan-2-yl]phenyl]-3,4-dimethyloxolan-2-yl]benzene-1,2-diol",0,0,C27H30O6,11730071.0,CCCCOCCCCCCCOCCCCCCCCCOCCCCCCOOC,0,
162858401,434.5,C27H30O5,CC1C(C(OC1C2=CC(=C(C=C2)O)C(C)CC3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)O)C,"4-[5-[4-hydroxy-3-[1-(4-hydroxyphenyl)propan-2-yl]phenyl]-3,4-dimethyloxolan-2-yl]benzene-1,2-diol",0,0,C27H30O6,11730071.0,CCCCOCCCCCCCOCCCCCCCCCOCCCCCCOOC,0,
162857913,424.5,C25H28O6,CC(=CCCC(=CCOC1=CC(=C2C(=C1)O[C@@H]([C@H](C2=O)O)C3=CC=C(C=C3)O)O)C)C,"(2R,3R)-7-(3,7-dimethylocta-2,6-dienoxy)-3,5-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",0,0,C25H28O7,156115954.0,CCCCCCCCOCCCCCCOCCCOOCCCCCCOOCC,0,
162857912,424.5,C25H28O6,CC(=CCC/C(=C/COC1=CC(=C2C(=C1)O[C@H]([C@H](C2=O)O)C3=CC=C(C=C3)O)O)/C)C,"(2S,3R)-7-[(2E)-3,7-dimethylocta-2,6-dienoxy]-3,5-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",0,0,C25H28O7,156115954.0,CCCCCCCCOCCCCCCOCCCOOCCCCCCOOCC,0,
162857911,424.5,C25H28O6,CC(=CCCC(=CCOC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC=C(C=C3)O)O)C)C,"7-(3,7-dimethylocta-2,6-dienoxy)-3,5-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",0,0,C25H28O7,156115954.0,CCCCCCCCOCCCCCCOCCCOOCCCCCCOOCC,0,
162857479,350.4,C19H26O6,C[C@@]1(C[C@H]([C@H]2[C@@H]1[C@H](O[C@@H](C2)OC)OC)CC(=O)C3=CC=C(C=C3)O)O,"2-[(1S,3S,4aS,5S,7S,7aS)-7-hydroxy-1,3-dimethoxy-7-methyl-3,4,4a,5,6,7a-hexahydro-1H-cyclopenta[c]pyran-5-yl]-1-(4-hydroxyphenyl)ethanone",0,0,C19H26O7,90110276.0,CCCCCCCOCCOCOCCCOCCCCCCOO,0,
162857478,350.4,C19H26O6,C[C@@]1(C[C@H]([C@H]2[C@@H]1[C@H](O[C@H](C2)OC)OC)CC(=O)C3=CC=C(C=C3)O)O,"2-[(1S,3R,4aS,5S,7S,7aS)-7-hydroxy-1,3-dimethoxy-7-methyl-3,4,4a,5,6,7a-hexahydro-1H-cyclopenta[c]pyran-5-yl]-1-(4-hydroxyphenyl)ethanone",0,0,C19H26O7,90110276.0,CCCCCCCOCCOCOCCCOCCCCCCOO,0,
162857477,350.4,C19H26O6,CC1(CC(C2C1C(OC(C2)OC)OC)CC(=O)C3=CC=C(C=C3)O)O,"2-(7-hydroxy-1,3-dimethoxy-7-methyl-3,4,4a,5,6,7a-hexahydro-1H-cyclopenta[c]pyran-5-yl)-1-(4-hydroxyphenyl)ethanone",0,0,C19H26O7,90110276.0,CCCCCCCOCCOCOCCCOCCCCCCOO,0,
162857092,428.5,C24H28O7,CCCCCC1=C(C(=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)OCCCO)OC)O,7-hydroxy-2-(4-hydroxyphenyl)-5-(3-hydroxypropoxy)-6-methoxy-8-pentylchromen-4-one,0,0,C24H28O8,69288616.0,CCCCCCCCCCCOCCCOCCCCCCOOCCCOOCO,0,
162857020,354.4,C20H18O6,C[C@@]1(C=CC2=C(C3=C(C=C2O1)OC[C@@H](C3=O)C4=CC=C(C=C4)O)O)CO,"(2R,7S)-5-hydroxy-2-(hydroxymethyl)-7-(4-hydroxyphenyl)-2-methyl-7,8-dihydropyrano[3,2-g]chromen-6-one",0,0,C20H18O7,10429220.0,CCCCCCCCCCOOCCCOCCCCCCOOCO,0,
162857019,354.4,C20H18O6,CC1(C=CC2=C(C3=C(C=C2O1)OCC(C3=O)C4=CC=C(C=C4)O)O)CO,"5-hydroxy-2-(hydroxymethyl)-7-(4-hydroxyphenyl)-2-methyl-7,8-dihydropyrano[3,2-g]chromen-6-one",0,0,C20H18O7,10429220.0,CCCCCCCCCCOOCCCOCCCCCCOOCO,0,
162856605,608.5,C28H32O15,COC1=C(C(=C2C(=O)C=C(OC2=C1[C@@H]3[C@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)C4=CC=C(C=C4)O)O)[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-[(2S,3R,4R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2R,3S,4S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0,C28H32O16,6455168.0,COCCCCCOCCOCCCCCCCOCOOOOCCCCCCOOCCCCCOCOOOO,0,
162856604,608.5,C28H32O15,COC1=C(C(=C2C(=O)C=C(OC2=C1[C@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O)C4=CC=C(C=C4)O)O)[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0,C28H32O16,6455168.0,COCCCCCOCCOCCCCCCCOCOOOOCCCCCCOOCCCCCOCOOOO,0,
162856603,608.5,C28H32O15,COC1=C(C(=C2C(=O)C=C(OC2=C1[C@H]3[C@@H]([C@H]([C@H]([C@@H](O3)CO)O)O)O)C4=CC=C(C=C4)O)O)[C@H]5[C@@H]([C@H]([C@@H]([C@@H](O5)CO)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-[(2S,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0,C28H32O16,6455168.0,COCCCCCOCCOCCCCCCCOCOOOOCCCCCCOOCCCCCOCOOOO,0,
162856104,462.5,C24H30O9,CC(C)CC(=O)O[C@@H]1[C@@H]2[C@H](C[C@@H]([C@@]2(COC(=O)C=CC3=CC=C(C=C3)O)O)O)C(=CO1)CO,"[(1R,4aS,6S,7R,7aR)-6,7-dihydroxy-4-(hydroxymethyl)-7-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] 3-methylbutanoate",0,0,C24H30O10,11408957.0,CCCCCOOCCCCCCCOCOCCCCCCCCOOOCCOCO,0,
162856103,462.5,C24H30O9,CC(C)CC(=O)O[C@@H]1[C@@H]2[C@@H](C[C@H]([C@]2(COC(=O)C=CC3=CC=C(C=C3)O)O)O)C(=CO1)CO,"[(1R,4aR,6R,7S,7aR)-6,7-dihydroxy-4-(hydroxymethyl)-7-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] 3-methylbutanoate",0,0,C24H30O10,11408957.0,CCCCCOOCCCCCCCOCOCCCCCCCCOOOCCOCO,0,
162856102,462.5,C24H30O9,CC(C)CC(=O)O[C@H]1[C@H]2[C@H](C[C@@H]([C@@]2(COC(=O)C=CC3=CC=C(C=C3)O)O)O)C(=CO1)CO,"[(1S,4aS,6S,7R,7aS)-6,7-dihydroxy-4-(hydroxymethyl)-7-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] 3-methylbutanoate",0,0,C24H30O10,11408957.0,CCCCCOOCCCCCCCOCOCCCCCCCCOOOCCOCO,0,
162855986,300.3,C18H20O4,CC(=C)[C@@H](CC1=C(C=C(C=C1OC)C2=CC=C(C=C2)O)O)O,2-[(2R)-2-hydroxy-3-methylbut-3-enyl]-5-(4-hydroxyphenyl)-3-methoxyphenol,0,0,C18H20O5,9995882.0,CCCCCCCCCCCOCCCCCCCOOO,0,
162855922,336.3,C20H16O5,CC1(CC(=O)C2=C(O1)C=CC3=C2OC(=CC4=CC=C(C=C4)O)C3=O)C,"2-[(4-hydroxyphenyl)methylidene]-7,7-dimethyl-8H-furo[2,3-f]chromene-3,9-dione",0,0,C20H16O6,67748358.0,CCCCOCCOCCCCOCCCCCCCCOCOC,0,
162855875,574.9,C39H58O3,C[C@H]1[C@@H]2CC[C@H]3[C@@]4(CC[C@@H]([C@]4(CC[C@@]35[C@@]2(C5)CC[C@@H]1OC(=O)C=CC6=CC=C(C=C6)O)C)[C@H](C)CC[C@@H](C)C(C)C)C,"[(1S,3R,6S,7S,8S,11S,12S,15R,16R)-15-[(2R,5R)-5,6-dimethylheptan-2-yl]-7,12,16-trimethyl-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C39H58O4,68851968.0,CCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCCCCCCCCCCC,0,
162855874,574.9,C39H58O3,CC1C2CCC3C4(CCC(C4(CCC35C2(C5)CCC1OC(=O)C=CC6=CC=C(C=C6)O)C)C(C)CCC(C)C(C)C)C,"[15-(5,6-dimethylheptan-2-yl)-7,12,16-trimethyl-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C39H58O4,68851968.0,CCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOCCCCCCCCCCC,0,
162855686,606.8,C37H50O7,CC1=C[C@H]2[C@@H]([C@H]([C@H]1/C=C/C=C\C=C\[C@H]([C@@H](C)[C@@H](C/C=C(\C)/C=C\C(=O)O)O)O)[C@@H](C3=CC=C(C=C3)O)O)C(C[C@]2(C)O)(C)C,"(2Z,4E,7R,8S,9R,10E,12Z,14E)-15-[(1S,3aR,4R,5R,7aS)-1-hydroxy-4-[(S)-hydroxy-(4-hydroxyphenyl)methyl]-1,3,3,6-tetramethyl-3a,4,5,7a-tetrahydro-2H-inden-5-yl]-7,9-dihydroxy-4,8-dimethylpentadeca-2,4,10,12,14-pentaenoic acid",0,0,C37H50O8,159717004.0,CCCCCCCCCCCCCCCCCCCCCCCCOOOOCCCCCCCOOCCCCOCC,0,
162855685,606.8,C37H50O7,CC1=C[C@@H]2[C@@H]([C@H]([C@@H]1C=CC=CC=C[C@@H]([C@H](C)[C@@H](CC=C(C)C=CC(=O)O)O)O)[C@@H](C3=CC=C(C=C3)O)O)C(C[C@@]2(C)O)(C)C,"(7R,8R,9S)-15-[(1R,3aR,4R,5S,7aR)-1-hydroxy-4-[(S)-hydroxy-(4-hydroxyphenyl)methyl]-1,3,3,6-tetramethyl-3a,4,5,7a-tetrahydro-2H-inden-5-yl]-7,9-dihydroxy-4,8-dimethylpentadeca-2,4,10,12,14-pentaenoic acid",0,0,C37H50O8,159717004.0,CCCCCCCCCCCCCCCCCCCCCCCCOOOOCCCCCCCOOCCCCOCC,0,
162855653,424.4,C24H24O7,CC1(CCC2=C(O1)C=CC(=C2)CC3=C(C(OC3=O)(C(=O)OC)O)C4=CC=C(C=C4)O)C,"methyl 4-[(2,2-dimethyl-3,4-dihydrochromen-6-yl)methyl]-2-hydroxy-3-(4-hydroxyphenyl)-5-oxofuran-2-carboxylate",0,0,C24H24O8,158234725.0,CCCCCCOCCCCCCCCOCOCOOCOCCCCCCOC,0,
162855632,696.7,C42H32O10,C1=CC(=CC=C1C=CC2=CC(=C3[C@@H]([C@H](OC3=C2)C4=CC=C(C=C4)O)C5=CC(=C6[C@@H]([C@H](OC6=C5)C7=C(C=C(C=C7)O)O)C8=CC(=CC(=C8)O)O)O)O)O,"4-[(2S,3S)-3-(3,5-dihydroxyphenyl)-4-hydroxy-6-[(2S,3S)-4-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2,3-dihydro-1-benzofuran-2-yl]benzene-1,3-diol",0,0,C42H32O11,102191787.0,CCCCCCCCCCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOCCCCCCOOOOO,0,
162855631,696.7,C42H32O10,C1=CC(=CC=C1C=CC2=CC(=C3[C@@H]([C@H](OC3=C2)C4=CC=C(C=C4)O)C5=CC(=C6[C@H]([C@@H](OC6=C5)C7=C(C=C(C=C7)O)O)C8=CC(=CC(=C8)O)O)O)O)O,"4-[(2R,3R)-3-(3,5-dihydroxyphenyl)-4-hydroxy-6-[(2S,3S)-4-hydroxy-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2,3-dihydro-1-benzofuran-2-yl]benzene-1,3-diol",0,0,C42H32O11,102191787.0,CCCCCCCCCCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOCCCCCCOOOOO,0,
162855630,696.7,C42H32O10,C1=CC(=CC=C1/C=C\C2=CC(=C3[C@@H]([C@H](OC3=C2)C4=CC=C(C=C4)O)C5=CC(=C6[C@@H]([C@H](OC6=C5)C7=C(C=C(C=C7)O)O)C8=CC(=CC(=C8)O)O)O)O)O,"4-[(2S,3S)-3-(3,5-dihydroxyphenyl)-4-hydroxy-6-[(2S,3S)-4-hydroxy-2-(4-hydroxyphenyl)-6-[(Z)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]-2,3-dihydro-1-benzofuran-2-yl]benzene-1,3-diol",0,0,C42H32O11,102191787.0,CCCCCCCCCCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOCCCCCCOOOOO,0,
162855346,434.6,C29H38O3,C[C@@]12CC[C@@H]3[C@]4(CCC[C@@]([C@@H]4CC[C@]3(C1)C=C2)(C)COC(=O)C=CC5=CC=C(C=C5)O)C,"[(1S,4R,5R,9R,10R,13R)-5,9,13-trimethyl-5-tetracyclo[11.2.1.01,10.04,9]hexadec-14-enyl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C29H38O4,57483394.0,CCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOC,0,
162855345,434.6,C29H38O3,CC12CCC3C4(CCCC(C4CCC3(C1)C=C2)(C)COC(=O)C=CC5=CC=C(C=C5)O)C,"(5,9,13-trimethyl-5-tetracyclo[11.2.1.01,10.04,9]hexadec-14-enyl)methyl 3-(4-hydroxyphenyl)prop-2-enoate",0,0,C29H38O4,57483394.0,CCCCCCCCCCCCCCCCCCCOCOCCCCCCCCOC,0,
162854480,274.31,C16H18O4,COC1=CC(=O)C=C[C@@]1(CCCC2=CC=C(C=C2)O)O,"(4R)-4-hydroxy-4-[3-(4-hydroxyphenyl)propyl]-3-methoxycyclohexa-2,5-dien-1-one",0,0,C16H18O5,10334394.0,COCCCOCCCCCCCCCCCCOO,0,
162854236,680.7,C42H32O9,C1=CC(=CC=C1[C@H]2[C@H](C3=C(O2)C=CC(=C3)C=CC4=CC(=C5[C@H]([C@@H](OC5=C4)C6=CC=C(C=C6)O)C7=CC(=CC(=C7)O)O)O)C8=CC(=CC(=C8)O)O)O,"5-[(2R,3S)-5-[2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-4-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-6-yl]ethenyl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",0,0,C42H32O10,23900016.0,CCCCCCCCCCOCCCCCCCCCCCCOCCCCCCCCOCCCCCCOOOCCCCCCOOO,0,
162854235,680.7,C42H32O9,C1=CC(=CC=C1C2C(C3=C(O2)C=CC(=C3)C=CC4=CC(=C5C(C(OC5=C4)C6=CC=C(C=C6)O)C7=CC(=CC(=C7)O)O)O)C8=CC(=CC(=C8)O)O)O,"5-[5-[2-[3-(3,5-dihydroxyphenyl)-4-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-6-yl]ethenyl]-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",0,0,C42H32O10,23900016.0,CCCCCCCCCCOCCCCCCCCCCCCOCCCCCCCCOCCCCCCOOOCCCCCCOOO,0,
162854094,364.4,C23H24O4,C[C@@H]1[C@@H](C(=O)OC1=CC2=CC=C(C=C2)O)C3=CC(=C(C=C3)CC=C(C)C)O,"(3R,4R)-3-[3-hydroxy-4-(3-methylbut-2-enyl)phenyl]-5-[(4-hydroxyphenyl)methylidene]-4-methyloxolan-2-one",0,0,C23H24O5,11596041.0,CCCCOOCCCCCCCCOCCCCCCCCCCCO,0,
162854093,364.4,C23H24O4,C[C@@H]\1[C@@H](C(=O)O/C1=C\C2=CC=C(C=C2)O)C3=CC(=C(C=C3)CC=C(C)C)O,"(3R,4R,5Z)-3-[3-hydroxy-4-(3-methylbut-2-enyl)phenyl]-5-[(4-hydroxyphenyl)methylidene]-4-methyloxolan-2-one",0,0,C23H24O5,11596041.0,CCCCOOCCCCCCCCOCCCCCCCCCCCO,0,
162854092,364.4,C23H24O4,CC1C(C(=O)OC1=CC2=CC=C(C=C2)O)C3=CC(=C(C=C3)CC=C(C)C)O,3-[3-hydroxy-4-(3-methylbut-2-enyl)phenyl]-5-[(4-hydroxyphenyl)methylidene]-4-methyloxolan-2-one,2,0,C23H24O5,11596041.0,CCCCOOCCCCCCCCOCCCCCCCCCCCO,0,
162853655,360.4,C20H24O6,COC1=C(C=CC(=C1)[C@@H]2C[C@H](C[C@@H](O2)[C@H](CC3=CC=C(C=C3)O)O)O)O,"(2R,4R,6S)-2-[(1S)-1-hydroxy-2-(4-hydroxyphenyl)ethyl]-6-(4-hydroxy-3-methoxyphenyl)oxan-4-ol",0,0,C20H24O7,24853550.0,COCCCCCCCCCCCOCCCCCCCCOOOO,0,
162853654,360.4,C20H24O6,COC1=C(C=CC(=C1)[C@@H]2C[C@@H](C[C@H](O2)[C@H](CC3=CC=C(C=C3)O)O)O)O,"(2S,4S,6S)-2-[(1S)-1-hydroxy-2-(4-hydroxyphenyl)ethyl]-6-(4-hydroxy-3-methoxyphenyl)oxan-4-ol",0,0,C20H24O7,24853550.0,COCCCCCCCCCCCOCCCCCCCCOOOO,0,
162853653,360.4,C20H24O6,COC1=C(C=CC(=C1)[C@H]2C[C@H](C[C@H](O2)[C@@H](CC3=CC=C(C=C3)O)O)O)O,"(2S,4R,6R)-2-[(1R)-1-hydroxy-2-(4-hydroxyphenyl)ethyl]-6-(4-hydroxy-3-methoxyphenyl)oxan-4-ol",0,0,C20H24O7,24853550.0,COCCCCCCCCCCCOCCCCCCCCOOOO,0,
162853652,360.4,C20H24O6,COC1=C(C=CC(=C1)[C@@H]2C[C@H](C[C@H](O2)[C@@H](CC3=CC=C(C=C3)O)O)O)O,"(2S,4R,6S)-2-[(1R)-1-hydroxy-2-(4-hydroxyphenyl)ethyl]-6-(4-hydroxy-3-methoxyphenyl)oxan-4-ol",0,0,C20H24O7,24853550.0,COCCCCCCCCCCCOCCCCCCCCOOOO,0,
162853504,474.5,C24H26O10,COC1=CC2=C(C[C@@H](C(=CC(=O)O2)C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C1,"(5S)-4-(4-hydroxyphenyl)-9-methoxy-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,6-dihydro-1-benzoxocin-2-one",0,0,C24H26O11,144010658.0,COCCCCCCCCCOOCCCCCCOOCCCCCOCOOOOCC,0,
162853503,474.5,C24H26O10,COC1=CC2=C(C[C@@H](C(=CC(=O)O2)C3=CC=C(C=C3)O)O[C@@H]4[C@H]([C@H]([C@H]([C@@H](O4)CO)O)O)O)C=C1,"(5S)-4-(4-hydroxyphenyl)-9-methoxy-5-[(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,6-dihydro-1-benzoxocin-2-one",0,0,C24H26O11,144010658.0,COCCCCCCCCCOOCCCCCCOOCCCCCOCOOOOCC,0,
162853420,238.24,C12H14O5,CC(COC(=O)CC1=CC=C(C=C1)O)C(=O)O,3-[2-(4-hydroxyphenyl)acetyl]oxy-2-methylpropanoic acid,0,0,C12H14O6,21881306.0,CCCOCOCCCCCCCOCOO,0,
162853375,340.4,C20H20O5,CC(C)([C@H]1CC2=C(O1)C=CC3=C2O[C@@H](CC3=O)C4=CC=C(C=C4)O)O,"(2S,8R)-2-(4-hydroxyphenyl)-8-(2-hydroxypropan-2-yl)-2,3,8,9-tetrahydrofuro[2,3-h]chromen-4-one",2,0,C20H20O6,71406115.0,CCCCCCCOCCCCOCCCOCCCCCCOO,0,
