Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
163189800,1073.0,C48H64O27,C/C=C/1\[C@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OCCC4=CC=C(C=C4)O)OC(=O)C[C@@H]\5C(=CO[C@@H](/C5=C/C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C(=O)OC)O)O,"methyl (4R,5E,6S)-5-ethylidene-4-[2-[[(2R,3S,4S,5R,6R)-5-[2-[(2R,3E,4S)-3-ethylidene-5-methoxycarbonyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-4-yl]acetyl]oxy-3,4-dihydroxy-6-[2-(4-hydroxyphenyl)ethoxy]oxan-2-yl]methoxy]-2-oxoethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylate",2,0,C48H64O28,
163189783,842.7,C36H42O23,C[C@@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@H]([C@@H]([C@H]([C@H](O4)COC(=O)CC(=O)O)O)O)O)C5=CC=C(C=C5)O)O[C@@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O)O)O,"3-[[(2R,3R,4R,5S,6S)-6-[3-[(2S,3S,4R,5S,6R)-4,5-dihydroxy-6-methyl-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",2,0,C36H42O24,
163189779,824.8,C38H48O20,C[C@](CC(=O)O)(CC(=O)OC/C=C/C1=CC(=C(C(=C1)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O)O,"(3S)-5-[(E)-3-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoxy]-3-methyl-5-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxypentanoic acid",3,0,C38H48O21,
163189664,992.9,C46H56O24,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)/C=C/C7=CC(=C(C=C7)O)OC)O)O)O)OC(=O)/C=C/C8=CC=C(C=C8)O,"[(2S,3S,4S,5R,6S)-5-hydroxy-6-[[(1S,2S,4S,5S,6R,10S)-2-(hydroxymethyl)-10-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-5-yl]oxy]-2-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C46H56O25,
163189391,466.6,C29H38O5,C[C@]12CCC[C@]([C@@H]1CC[C@@]([C@@H]2CCC(=C)C=C)(C)O)(C)C(=O)OC(=O)/C=C/C3=CC=C(C=C3)O,"[(E)-3-(4-hydroxyphenyl)prop-2-enoyl] (1S,4aS,5R,6R,8aR)-6-hydroxy-1,4a,6-trimethyl-5-(3-methylidenepent-4-enyl)-3,4,5,7,8,8a-hexahydro-2H-naphthalene-1-carboxylate",2,0,C29H38O6,
163189168,824.8,C38H48O20,C[C@](CC(=O)O)(CC(=O)OC/C=C/C1=CC(=C(C(=C1)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C=C\C4=CC=C(C=C4)O)O)O)O,"(3S)-5-[(E)-3-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoxy]-3-methyl-5-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxypentanoic acid",2,0,C38H48O21,
163188941,778.7,C40H42O16,C1=CC(=CC=C1/C=C/2\[C@@H]([C@H](C3=C(C(=C(C=C23)O)[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC(=C(C(=C5)O)[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)C7=CC=C(C=C7)O)O,"(2R,3R,4R,5S,6R)-2-[4-[(1S,2S,3E)-5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(4-hydroxyphenyl)methylidene]-6-[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-1,2-dihydroinden-1-yl]-2,6-dihydroxyphenyl]-6-(hydroxymethyl)oxane-3,4,5-triol",2,0,C40H42O17,
163188783,548.8,C37H56O3,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)OC(=O)/C=C/C5=CC=C(C=C5)O)C)C,"[(3S,5S,8R,9S,10S,13R,14S,17R)-17-[(2R,5R)-5,6-dimethylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C37H56O4,
163188532,974.8,C43H42O26,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3OC4=CC(=C5C(=C4)OC(=CC5=O)C6=CC=C(C=C6)O)O)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C(=O)O)O)O)O,"(2S,3S,4S,5R,6R)-6-[(2S,3S,4S,5R,6S)-2-carboxy-5-[(2R,3R,4S,5S,6S)-6-carboxy-4,5-dihydroxy-3-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxyoxan-2-yl]oxy-3-hydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-4-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",3,0,C43H42O27,
163188481,796.8,C40H44O17,C1=CC(=CC=C1/C=C/C2=C(C(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)[C@H](C4=CC=C(C=C4)O)[C@@H](C5=C(C(=CC(=C5)O)O)[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)O)O)O)CO)O)O,"(2R,3R,4S,5S,6S)-6-[2,4-dihydroxy-6-[(1S,2S)-1-hydroxy-2-[2-hydroxy-6-[(E)-2-(4-hydroxyphenyl)ethenyl]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2-(4-hydroxyphenyl)ethyl]phenyl]-5-(hydroxymethyl)oxane-2,3,4-triol",2,0,C40H44O18,
163188216,682.5,C35H22O15,C1[C@H]2[C@H]3C=C([C@@H](C1=O)[C@@]2(C(=O)C=C3C4=C(/C(=C(/C5=CC=C(C=C5)O)\C(=O)O)/OC4=O)O)O)C6=C(/C(=C(/C7=CC=C(C=C7)O)\C(=O)O)/OC6=O)O,"(2E)-2-[4-[(1R,4R,7S,8S)-11-[(5E)-5-[carboxy-(4-hydroxyphenyl)methylidene]-4-hydroxy-2-oxofuran-3-yl]-8-hydroxy-5,9-dioxo-3-tricyclo[5.4.0.04,8]undeca-2,10-dienyl]-3-hydroxy-5-oxofuran-2-ylidene]-2-(4-hydroxyphenyl)acetic acid",2,0,C35H22O16,
163188122,1198.0,C55H57O30+,COC1=C(C=CC(=C1)C=CC(=O)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)O[C@@H]3[C@H]([C@H]([C@H](O[C@H]3OC4=C([O+]=C5C=C(C=C(C5=C4)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)COC(=O)CC(=O)O)O)O)O)O)C7=CC(=C(C(=C7)O)O)O)COC(=O)C=CC8=CC=C(C=C8)O)O)O)O)O)O)O,"3-[[(2R,3R,4S,5R,6S)-6-[3-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyloxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-7-hydroxy-2-(3,4,5-trihydroxyphenyl)chromenylium-5-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",2,0,C55H57O31+,
163188039,766.7,C42H38O14,C[C@H]1O[C@@H]1/C=C\C(=O)OC2=C(C(=C(C(=C2OC(=O)/C=C\[C@@H]3O[C@H]3C)C4=CC=C(C=C4)O)OC(=O)/C=C\[C@@H]5O[C@H]5C)OC(=O)/C=C\[C@@H]6O[C@H]6C)C7=CC=C(C=C7)O,"[2,5-bis(4-hydroxyphenyl)-3,4,6-tris[[(Z)-3-[(2S,3S)-3-methyloxiran-2-yl]prop-2-enoyl]oxy]phenyl] (Z)-3-[(2R,3R)-3-methyloxiran-2-yl]prop-2-enoate",2,0,C42H38O15,
163187664,1135.2,C70H54O15,C1=CC(=CC=C1/C=C/C2=C(C(=CC3=C2[C@H]([C@@H](O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O)[C@@H]([C@H]6[C@@H]([C@H](C7=C6C=C(C=C7O)O)C8=CC=C(C=C8)O)C9=C1[C@H]([C@@H](OC1=CC(=C9)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)C1=CC=C(C=C1)O)O,"(1R,2S,3S)-2-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-1-[(S)-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-5-yl]-(4-hydroxyphenyl)methyl]-3-(4-hydroxyphenyl)-2,3-dihydro-1H-indene-4,6-diol",2,0,C70H54O16,
163187549,574.6,C29H34O12,C[C@H]1CC[C@@H]2[C@@H]([C@@H]3[C@]1(C(=O)C=C3CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC5=CC=C(C=C5)O)O)O)O)O)OC(=O)C2=C,"[(2R,3S,4S,5R,6R)-6-[[(3aS,6S,6aR,9aR,9bS)-6a-hydroxy-6-methyl-3-methylidene-2,7-dioxo-3a,4,5,6,9a,9b-hexahydroazuleno[8,7-b]furan-9-yl]methoxy]-3,4,5-trihydroxyoxan-2-yl]methyl 2-(4-hydroxyphenyl)acetate",2,0,C29H34O13,
163187191,1185.0,C55H60O29,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H]3[C@H]([C@H]([C@H](O[C@H]3OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)CO)O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)OC(=O)/C=C/C8=CC(=C(C(=C8)OC)O)OC,"[(2R,3S,4R,5R,6S)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[(2S,3R,4S,5R,6R)-2-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate",2,0,C55H60O30,
163187069,923.0,C57H46O12,C1[C@@H]([C@H]([C@@H]([C@@H]1C2=C3[C@@H]([C@H](OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=C6[C@H]([C@@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)C9=CC=C(C=C9)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O,"5-[(1S,2R,3R,4R)-4-[(2S,3S)-3-[(2R,3R)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,3-bis(4-hydroxyphenyl)cyclopentyl]benzene-1,3-diol",2,0,C57H46O13,
163187042,1157.0,C60H52O24,C1=CC(=CC=C1[C@H]2[C@@H]([C@H]([C@@H]2C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC4=CC(=C5C(=C4)OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O)O)C(=O)OC[C@@H]7[C@H]([C@@H]([C@H]([C@@H](O7)OC8=CC(=C9C(=C8)OC(=CC9=O)C1=CC=C(C=C1)O)O)O)O)O)C1=CC=C(C=C1)O)O,"bis[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl] (1R,2R,3S,4S)-3,4-bis(4-hydroxyphenyl)cyclobutane-1,2-dicarboxylate",2,0,C60H52O25,
163186950,763.0,C46H66O9,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@H]4[C@@](CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@H](CO6)OC(=O)/C=C/C7=CC=C(C=C7)O)O)O)C)(CC3=CC[C@H]2C1(C)C)C)C,"[(3S,4R,5R,6S)-6-[[(3S,6R,8S,11R,12S,15S,16R,19S,21R)-19-acetyloxy-3,7,7,11,16,20,20-heptamethyl-8-pentacyclo[13.8.0.03,12.06,11.016,21]tricos-1(23)-enyl]oxy]-4,5-dihydroxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C46H66O10,
163186641,750.7,C42H38O13,C/C=C/C=C\C(=O)OC1=C(C(=C(C(=C1OC(=O)/C=C\[C@@H]2[C@H](O2)C)C3=CC=C(C=C3)O)OC(=O)/C=C\[C@@H]4[C@H](O4)C)OC(=O)/C=C\[C@H]5[C@@H](O5)C)C6=CC=C(C=C6)O,"[2,5-bis(4-hydroxyphenyl)-4,6-bis[[(Z)-3-[(2R,3R)-3-methyloxiran-2-yl]prop-2-enoyl]oxy]-3-[(Z)-3-[(2S,3S)-3-methyloxiran-2-yl]prop-2-enoyl]oxyphenyl] (2Z,4E)-hexa-2,4-dienoate",2,0,C42H38O14,
163186225,904.8,C39H52O24,C[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@@H]([C@H]([C@@H](O[C@@H]3O[C@@H]4[C@@H](OC5=CC(=CC(=C5C4=O)O)O[C@@H]6[C@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)C7=CC=C(C=C7)O)CO)O)O)O)O)O)O)O)O,"(2S,3R)-3-[(2R,3S,4R,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one",2,0,C39H52O25,
163186072,721.0,C44H64O8,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC[C@H]4C(=CC[C@@H]5[C@@]4(CC[C@H](C5(C)C)O)C)C2)(CC[C@@H](C3(C)C)O[C@H]6[C@@H]([C@H]([C@H](CO6)OC(=O)/C=C/C7=CC=C(C=C7)O)O)O)C,"[(3S,4R,5R,6S)-4,5-dihydroxy-6-[[(3S,6R,8S,11R,12S,15S,16R,19R,21R)-19-hydroxy-3,7,7,11,16,20,20-heptamethyl-8-pentacyclo[13.8.0.03,12.06,11.016,21]tricos-1(23)-enyl]oxy]oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C44H64O9,
163185985,566.5,C27H34O13,C[C@H]1[C@H]2[C@H](C[C@H](O1)OC)C(=CO[C@@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O)O)C(=O)OC,"methyl (1S,3S,4aS,8R,8aR)-3-methoxy-1-methyl-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxy-1,3,4,4a,8,8a-hexahydropyrano[3,4-c]pyran-5-carboxylate",2,0,C27H34O14,
163185980,656.6,C33H36O14,C[C@@H](C1=C[C@@]2(C=C[C@H]3[C@@H]2[C@@H](CC=C3C(=O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C)O)O)O)OC1=O)OC(=O)/C=C/C5=CC=C(C=C5)O,"methyl (1R,3aS,7R,7aR)-7-[(2R,3R,4S,5S,6R)-6-(acetyloxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-4'-[(1S)-1-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyethyl]-5'-oxospiro[3a,6,7,7a-tetrahydroindene-1,2'-furan]-4-carboxylate",2,0,C33H36O15,
163185816,810.7,C37H46O20,C[C@](CC(=O)O)(CC(=O)OC/C=C/C1=CC(=C(C(=C1)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OC(=O)/C=C\C4=CC=C(C=C4)O)O)O,"(3S)-3-[(2S,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxyoxan-2-yl]oxy-5-[(E)-3-[3-hydroxy-5-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoxy]-3-methyl-5-oxopentanoic acid",2,0,C37H46O21,
163185792,904.9,C56H40O12,C1=CC(=CC=C1[C@H]2[C@H]3C(=O)C=C4[C@H]5[C@@H](OC6=CC(=CC(=C56)[C@@H]7[C@H]([C@]4([C@@H]2C8=C7C(=CC9=C8[C@H]([C@@H](O9)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O)C3=O)C1=CC=C(C=C1)O)O)C1=CC=C(C=C1)O)O,"(1R,3S,7R,8R,15S,21R,22R,25S,26S,27R)-22-(3,5-dihydroxyphenyl)-12,17-dihydroxy-8,21,26,27-tetrakis(4-hydroxyphenyl)-9,20-dioxaoctacyclo[13.10.1.13,25.17,10.01,6.016,24.019,23.014,28]octacosa-5,10,12,14(28),16(24),17,19(23)-heptaene-2,4-dione",2,0,C56H40O13,
163185696,604.9,C40H60O4,CC(C)C(=C)CC[C@@](C)([C@H]1CC[C@@]2([C@@H]1CC[C@H]3[C@]2(CC[C@H]4[C@@]3(CC[C@@H](C4(C)C)OC(=O)/C=C/C5=CC=C(C=C5)O)C)C)C)O,"[(3S,5S,8R,9R,10R,13R,14R,17S)-17-[(2S)-2-hydroxy-6-methyl-5-methylideneheptan-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C40H60O5,
163185662,650.7,C32H42O14,CC(C)CC(=O)O[C@@H]1[C@H]2[C@H](CC[C@@]2(COC(=O)C)O)C(=CO1)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)/C=C/C4=CC=C(C=C4)O)O)O)O,"[(1R,4aS,7R,7aS)-7-(acetyloxymethyl)-7-hydroxy-4-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl]oxymethyl]-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-1-yl] 3-methylbutanoate",2,0,C32H42O15,
163185548,858.7,C36H42O24,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)CC(=O)O)O)O)O)O,"3-[[(2R,3S,4S,5R,6S)-6-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-2-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",2,0,C36H42O25,
163185518,508.7,C29H48O7,COC(CCCCCCCC[C@H](CCCCCC(OC)OC)OC(=O)/C=C\C1=CC=C(C=C1)O)OC,"[(7R)-1,1,16,16-tetramethoxyhexadecan-7-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C29H48O8,
163185208,378.5,C21H30O6,C1=CC(=CC=C1CCCCCCCC/C(=C/C(=O)C[C@@H](CC(=O)O)O)/O)O,"(Z,3S)-3,7-dihydroxy-15-(4-hydroxyphenyl)-5-oxopentadec-6-enoic acid",2,0,C21H30O7,
163185204,1085.1,C66H52O15,COC(=O)C[C@H](C1=CC=C(C=C1)O)C2=C(C3=C4[C@@H]([C@H]([C@@H]3C5=C6[C@@H]([C@H](OC6=CC(=C5)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)C9=CC=C(C=C9)O)[C@H](C1=C(C=C(C=C1O)O)[C@H]1C4=C2O[C@@H]1C1=CC=C(C=C1)O)C1=CC=C(C=C1)O)O,"methyl (3R)-3-[(1S,2R,3R,9S,10S,17S)-3-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-5,13,15-trihydroxy-2,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.04,18.07,19.011,16]nonadeca-4(18),5,7(19),11(16),12,14-hexaen-6-yl]-3-(4-hydroxyphenyl)propanoate",2,0,C66H52O16,
163185056,558.6,C29H34O11,C=C1[C@@H]2CC/C(=C\CC/C(=C/[C@H]2OC1=O)/CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC(=O)CC4=CC=C(C=C4)O)/C=O,"[(2R,3R,4S,5S,6R)-2-[[(3aS,6E,10Z,11aR)-6-formyl-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-10-yl]methoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 2-(4-hydroxyphenyl)acetate",2,0,C29H34O12,
74976885,783.7,C38H39O18+,CC(=O)OCC1C(C(C(C(O1)OC2=CC(=CC3=[O+]C(=C(C=C23)OC4C(C(C(C(O4)COC(=O)C=CC5=CC=C(C=C5)O)O)O)O)C6=CC=C(C=C6)O)O)O)O)O,"[6-[5-[6-(acetyloxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-7-hydroxy-2-(4-hydroxyphenyl)chromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate",2,0,C38H39O19+,
74405872,929.8,C42H41O24+,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)OC(=O)CC(=O)O)O)O)OC5C(C(C(C(O5)COC(=O)C=CC6=CC(=C(C=C6)O)O)O)O)O)O,"3-[[3-(2-carboxyacetyl)oxy-6-[3-[6-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-7-hydroxy-2-(4-hydroxyphenyl)chromenylium-5-yl]oxy-4,5-dihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",2,0,C42H41O25+,
14426680,766.7,C42H38O14,C[C@@H]1O[C@H]1/C=C\C(=O)OC2=C(C(=C(C(=C2OC(=O)/C=C\[C@@H]3O[C@H]3C)C4=CC=C(C=C4)O)OC(=O)/C=C\[C@@H]5O[C@H]5C)OC(=O)/C=C\[C@@H]6O[C@H]6C)C7=CC=C(C=C7)O,"[2,5-bis(4-hydroxyphenyl)-3,4,6-tris[[(Z)-3-[(2S,3S)-3-methyloxiran-2-yl]prop-2-enoyl]oxy]phenyl] (Z)-3-[(2S,3S)-3-methyloxiran-2-yl]prop-2-enoate",2,0,C42H38O15,
74977098,873.7,C40H41O22+,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)OC5C(C(C(C(O5)COC(=O)C=CC6=CC=C(C=C6)O)O)O)O,"3-[[6-[2-(3,4-dihydroxy-5-methoxyphenyl)-7-hydroxy-3-[3,4,5-trihydroxy-6-[3-(4-hydroxyphenyl)prop-2-enoyloxymethyl]oxan-2-yl]oxychromenylium-5-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoic acid",2,0,C40H41O23+,
